type,subnet,specifics,source,Destinations,Environments,Sources,Status
PolicyType.Reachability,100.0.27.0/24,0,frankfurt,{milan:FastEthernet0/0 (100.0.27.0/24)},{9},frankfurt,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.27.0/24,0,ljubjana,{milan:FastEthernet0/0 (100.0.27.0/24)},{9},ljubjana,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.27.0/24,0,kiev,{milan:FastEthernet0/0 (100.0.27.0/24)},{9},kiev,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.27.0/24,0,geneva,{milan:FastEthernet0/0 (100.0.27.0/24)},{9},geneva,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.27.0/24,0,luxembourg,{milan:FastEthernet0/0 (100.0.27.0/24)},{9},luxembourg,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.27.0/24,0,brussels,{milan:FastEthernet0/0 (100.0.27.0/24)},{9},brussels,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.27.0/24,0,london,{milan:FastEthernet0/0 (100.0.27.0/24)},{9},london,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.27.0/24,0,barcelona,{milan:FastEthernet0/0 (100.0.27.0/24)},{9},barcelona,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.27.0/24,0,paris,{milan:FastEthernet0/0 (100.0.27.0/24)},{9},paris,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.27.0/24,0,bucharest,{milan:FastEthernet0/0 (100.0.27.0/24)},{9},bucharest,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.27.0/24,0,dublin,{milan:FastEthernet0/0 (100.0.27.0/24)},{9},dublin,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.26.0/24,0,zagreb,{sofia:FastEthernet0/0 (100.0.26.0/24)},{9},zagreb,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.26.0/24,0,stockholm,{sofia:FastEthernet0/0 (100.0.26.0/24)},{9},stockholm,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.26.0/24,0,praha,{sofia:FastEthernet0/0 (100.0.26.0/24)},{9},praha,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.26.0/24,0,rotterdam,{sofia:FastEthernet0/0 (100.0.26.0/24)},{9},rotterdam,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.26.0/24,0,athens,{sofia:FastEthernet0/0 (100.0.26.0/24)},{9},athens,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.26.0/24,0,istanbul,{sofia:FastEthernet0/0 (100.0.26.0/24)},{9},istanbul,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.26.0/24,0,vienna,{sofia:FastEthernet0/0 (100.0.26.0/24)},{9},vienna,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.26.0/24,0,basel,{sofia:FastEthernet0/0 (100.0.26.0/24)},{9},basel,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.26.0/24,0,vaduz,{sofia:FastEthernet0/0 (100.0.26.0/24)},{9},vaduz,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.26.0/24,0,madrid,{sofia:FastEthernet0/0 (100.0.26.0/24)},{9},madrid,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.26.0/24,0,amsterdam,{sofia:FastEthernet0/0 (100.0.26.0/24)},{9},amsterdam,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.26.0/24,0,budapest,{sofia:FastEthernet0/0 (100.0.26.0/24)},{9},budapest,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.26.0/24,0,milan,{sofia:FastEthernet0/0 (100.0.26.0/24)},{9},milan,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.26.0/24,0,bratislava,{sofia:FastEthernet0/0 (100.0.26.0/24)},{9},bratislava,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.26.0/24,0,strasbourg,{sofia:FastEthernet0/0 (100.0.26.0/24)},{9},strasbourg,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.26.0/24,0,roma,{sofia:FastEthernet0/0 (100.0.26.0/24)},{9},roma,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.26.0/24,0,lisbon,{sofia:FastEthernet0/0 (100.0.26.0/24)},{9},lisbon,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.26.0/24,0,marseille,{sofia:FastEthernet0/0 (100.0.26.0/24)},{9},marseille,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.26.0/24,0,lyon,{sofia:FastEthernet0/0 (100.0.26.0/24)},{9},lyon,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.26.0/24,0,warsaw,{sofia:FastEthernet0/0 (100.0.26.0/24)},{9},warsaw,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.26.0/24,0,frankfurt,{sofia:FastEthernet0/0 (100.0.26.0/24)},{9},frankfurt,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.26.0/24,0,zurich,{sofia:FastEthernet0/0 (100.0.26.0/24)},{9},zurich,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.26.0/24,0,ljubjana,{sofia:FastEthernet0/0 (100.0.26.0/24)},{9},ljubjana,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.26.0/24,0,kiev,{sofia:FastEthernet0/0 (100.0.26.0/24)},{9},kiev,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.26.0/24,0,geneva,{sofia:FastEthernet0/0 (100.0.26.0/24)},{9},geneva,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.26.0/24,0,luxembourg,{sofia:FastEthernet0/0 (100.0.26.0/24)},{9},luxembourg,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.26.0/24,0,brussels,{sofia:FastEthernet0/0 (100.0.26.0/24)},{9},brussels,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.26.0/24,0,london,{sofia:FastEthernet0/0 (100.0.26.0/24)},{9},london,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.26.0/24,0,barcelona,{sofia:FastEthernet0/0 (100.0.26.0/24)},{9},barcelona,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.26.0/24,0,paris,{sofia:FastEthernet0/0 (100.0.26.0/24)},{9},paris,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.26.0/24,0,bucharest,{sofia:FastEthernet0/0 (100.0.26.0/24)},{9},bucharest,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.26.0/24,0,dublin,{sofia:FastEthernet0/0 (100.0.26.0/24)},{9},dublin,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.25.0/24,0,zagreb,{madrid:FastEthernet0/0 (100.0.25.0/24)},{9},zagreb,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.25.0/24,0,stockholm,{madrid:FastEthernet0/0 (100.0.25.0/24)},{9},stockholm,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.25.0/24,0,sofia,{madrid:FastEthernet0/0 (100.0.25.0/24)},{9},sofia,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.25.0/24,0,praha,{madrid:FastEthernet0/0 (100.0.25.0/24)},{9},praha,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.25.0/24,0,rotterdam,{madrid:FastEthernet0/0 (100.0.25.0/24)},{9},rotterdam,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.25.0/24,0,istanbul,{madrid:FastEthernet0/0 (100.0.25.0/24)},{9},istanbul,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.25.0/24,0,athens,{madrid:FastEthernet0/0 (100.0.25.0/24)},{9},athens,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.25.0/24,0,vienna,{madrid:FastEthernet0/0 (100.0.25.0/24)},{9},vienna,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.25.0/24,0,basel,{madrid:FastEthernet0/0 (100.0.25.0/24)},{9},basel,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.25.0/24,0,vaduz,{madrid:FastEthernet0/0 (100.0.25.0/24)},{9},vaduz,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.25.0/24,0,amsterdam,{madrid:FastEthernet0/0 (100.0.25.0/24)},{9},amsterdam,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.25.0/24,0,budapest,{madrid:FastEthernet0/0 (100.0.25.0/24)},{9},budapest,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.25.0/24,0,milan,{madrid:FastEthernet0/0 (100.0.25.0/24)},{9},milan,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.25.0/24,0,bratislava,{madrid:FastEthernet0/0 (100.0.25.0/24)},{9},bratislava,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.25.0/24,0,strasbourg,{madrid:FastEthernet0/0 (100.0.25.0/24)},{9},strasbourg,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.25.0/24,0,roma,{madrid:FastEthernet0/0 (100.0.25.0/24)},{9},roma,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.25.0/24,0,lisbon,{madrid:FastEthernet0/0 (100.0.25.0/24)},{9},lisbon,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.25.0/24,0,marseille,{madrid:FastEthernet0/0 (100.0.25.0/24)},{9},marseille,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.25.0/24,0,lyon,{madrid:FastEthernet0/0 (100.0.25.0/24)},{9},lyon,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.25.0/24,0,warsaw,{madrid:FastEthernet0/0 (100.0.25.0/24)},{9},warsaw,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.25.0/24,0,frankfurt,{madrid:FastEthernet0/0 (100.0.25.0/24)},{9},frankfurt,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.25.0/24,0,zurich,{madrid:FastEthernet0/0 (100.0.25.0/24)},{9},zurich,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.25.0/24,0,ljubjana,{madrid:FastEthernet0/0 (100.0.25.0/24)},{9},ljubjana,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.25.0/24,0,kiev,{madrid:FastEthernet0/0 (100.0.25.0/24)},{9},kiev,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.25.0/24,0,luxembourg,{madrid:FastEthernet0/0 (100.0.25.0/24)},{9},luxembourg,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.25.0/24,0,geneva,{madrid:FastEthernet0/0 (100.0.25.0/24)},{9},geneva,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.25.0/24,0,brussels,{madrid:FastEthernet0/0 (100.0.25.0/24)},{9},brussels,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.25.0/24,0,london,{madrid:FastEthernet0/0 (100.0.25.0/24)},{9},london,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.25.0/24,0,barcelona,{madrid:FastEthernet0/0 (100.0.25.0/24)},{9},barcelona,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.25.0/24,0,paris,{madrid:FastEthernet0/0 (100.0.25.0/24)},{9},paris,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.25.0/24,0,bucharest,{madrid:FastEthernet0/0 (100.0.25.0/24)},{9},bucharest,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.25.0/24,0,dublin,{madrid:FastEthernet0/0 (100.0.25.0/24)},{9},dublin,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.24.0/24,0,zagreb,{zurich:FastEthernet0/0 (100.0.24.0/24)},{9},zagreb,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.24.0/24,0,stockholm,{zurich:FastEthernet0/0 (100.0.24.0/24)},{9},stockholm,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.24.0/24,0,sofia,{zurich:FastEthernet0/0 (100.0.24.0/24)},{9},sofia,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.24.0/24,0,praha,{zurich:FastEthernet0/0 (100.0.24.0/24)},{9},praha,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.24.0/24,0,athens,{zurich:FastEthernet0/0 (100.0.24.0/24)},{9},athens,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.24.0/24,0,rotterdam,{zurich:FastEthernet0/0 (100.0.24.0/24)},{9},rotterdam,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.24.0/24,0,istanbul,{zurich:FastEthernet0/0 (100.0.24.0/24)},{9},istanbul,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.24.0/24,0,vienna,{zurich:FastEthernet0/0 (100.0.24.0/24)},{9},vienna,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.24.0/24,0,basel,{zurich:FastEthernet0/0 (100.0.24.0/24)},{9},basel,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.24.0/24,0,vaduz,{zurich:FastEthernet0/0 (100.0.24.0/24)},{9},vaduz,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.24.0/24,0,madrid,{zurich:FastEthernet0/0 (100.0.24.0/24)},{9},madrid,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.24.0/24,0,amsterdam,{zurich:FastEthernet0/0 (100.0.24.0/24)},{9},amsterdam,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.24.0/24,0,budapest,{zurich:FastEthernet0/0 (100.0.24.0/24)},{9},budapest,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.24.0/24,0,milan,{zurich:FastEthernet0/0 (100.0.24.0/24)},{9},milan,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.24.0/24,0,bratislava,{zurich:FastEthernet0/0 (100.0.24.0/24)},{9},bratislava,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.24.0/24,0,strasbourg,{zurich:FastEthernet0/0 (100.0.24.0/24)},{9},strasbourg,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.24.0/24,0,roma,{zurich:FastEthernet0/0 (100.0.24.0/24)},{9},roma,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.24.0/24,0,lisbon,{zurich:FastEthernet0/0 (100.0.24.0/24)},{9},lisbon,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.24.0/24,0,marseille,{zurich:FastEthernet0/0 (100.0.24.0/24)},{9},marseille,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.24.0/24,0,lyon,{zurich:FastEthernet0/0 (100.0.24.0/24)},{9},lyon,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.24.0/24,0,warsaw,{zurich:FastEthernet0/0 (100.0.24.0/24)},{9},warsaw,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.24.0/24,0,frankfurt,{zurich:FastEthernet0/0 (100.0.24.0/24)},{9},frankfurt,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.24.0/24,0,ljubjana,{zurich:FastEthernet0/0 (100.0.24.0/24)},{9},ljubjana,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.24.0/24,0,kiev,{zurich:FastEthernet0/0 (100.0.24.0/24)},{9},kiev,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.24.0/24,0,geneva,{zurich:FastEthernet0/0 (100.0.24.0/24)},{9},geneva,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.24.0/24,0,luxembourg,{zurich:FastEthernet0/0 (100.0.24.0/24)},{9},luxembourg,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.24.0/24,0,brussels,{zurich:FastEthernet0/0 (100.0.24.0/24)},{9},brussels,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.24.0/24,0,london,{zurich:FastEthernet0/0 (100.0.24.0/24)},{9},london,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.24.0/24,0,barcelona,{zurich:FastEthernet0/0 (100.0.24.0/24)},{9},barcelona,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.24.0/24,0,paris,{zurich:FastEthernet0/0 (100.0.24.0/24)},{9},paris,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.24.0/24,0,bucharest,{zurich:FastEthernet0/0 (100.0.24.0/24)},{9},bucharest,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.24.0/24,0,dublin,{zurich:FastEthernet0/0 (100.0.24.0/24)},{9},dublin,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.23.0/24,0,zagreb,{bucharest:FastEthernet0/0 (100.0.23.0/24)},{9},zagreb,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.23.0/24,0,stockholm,{bucharest:FastEthernet0/0 (100.0.23.0/24)},{9},stockholm,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.23.0/24,0,sofia,{bucharest:FastEthernet0/0 (100.0.23.0/24)},{9},sofia,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.23.0/24,0,praha,{bucharest:FastEthernet0/0 (100.0.23.0/24)},{9},praha,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.23.0/24,0,rotterdam,{bucharest:FastEthernet0/0 (100.0.23.0/24)},{9},rotterdam,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.23.0/24,0,athens,{bucharest:FastEthernet0/0 (100.0.23.0/24)},{9},athens,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.23.0/24,0,istanbul,{bucharest:FastEthernet0/0 (100.0.23.0/24)},{9},istanbul,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.23.0/24,0,vienna,{bucharest:FastEthernet0/0 (100.0.23.0/24)},{9},vienna,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.23.0/24,0,basel,{bucharest:FastEthernet0/0 (100.0.23.0/24)},{9},basel,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.23.0/24,0,vaduz,{bucharest:FastEthernet0/0 (100.0.23.0/24)},{9},vaduz,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.23.0/24,0,madrid,{bucharest:FastEthernet0/0 (100.0.23.0/24)},{9},madrid,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.23.0/24,0,amsterdam,{bucharest:FastEthernet0/0 (100.0.23.0/24)},{9},amsterdam,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.23.0/24,0,budapest,{bucharest:FastEthernet0/0 (100.0.23.0/24)},{9},budapest,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.23.0/24,0,milan,{bucharest:FastEthernet0/0 (100.0.23.0/24)},{9},milan,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.23.0/24,0,bratislava,{bucharest:FastEthernet0/0 (100.0.23.0/24)},{9},bratislava,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.23.0/24,0,strasbourg,{bucharest:FastEthernet0/0 (100.0.23.0/24)},{9},strasbourg,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.23.0/24,0,roma,{bucharest:FastEthernet0/0 (100.0.23.0/24)},{9},roma,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.23.0/24,0,lisbon,{bucharest:FastEthernet0/0 (100.0.23.0/24)},{9},lisbon,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.23.0/24,0,marseille,{bucharest:FastEthernet0/0 (100.0.23.0/24)},{9},marseille,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.23.0/24,0,lyon,{bucharest:FastEthernet0/0 (100.0.23.0/24)},{9},lyon,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.23.0/24,0,warsaw,{bucharest:FastEthernet0/0 (100.0.23.0/24)},{9},warsaw,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.23.0/24,0,frankfurt,{bucharest:FastEthernet0/0 (100.0.23.0/24)},{9},frankfurt,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.23.0/24,0,zurich,{bucharest:FastEthernet0/0 (100.0.23.0/24)},{9},zurich,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.23.0/24,0,ljubjana,{bucharest:FastEthernet0/0 (100.0.23.0/24)},{9},ljubjana,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.23.0/24,0,kiev,{bucharest:FastEthernet0/0 (100.0.23.0/24)},{9},kiev,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.23.0/24,0,geneva,{bucharest:FastEthernet0/0 (100.0.23.0/24)},{9},geneva,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.23.0/24,0,luxembourg,{bucharest:FastEthernet0/0 (100.0.23.0/24)},{9},luxembourg,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.23.0/24,0,brussels,{bucharest:FastEthernet0/0 (100.0.23.0/24)},{9},brussels,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.23.0/24,0,london,{bucharest:FastEthernet0/0 (100.0.23.0/24)},{9},london,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.23.0/24,0,barcelona,{bucharest:FastEthernet0/0 (100.0.23.0/24)},{9},barcelona,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.23.0/24,0,paris,{bucharest:FastEthernet0/0 (100.0.23.0/24)},{9},paris,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.23.0/24,0,dublin,{bucharest:FastEthernet0/0 (100.0.23.0/24)},{9},dublin,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.22.0/24,0,zagreb,{frankfurt:FastEthernet0/0 (100.0.22.0/24)},{9},zagreb,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.22.0/24,0,stockholm,{frankfurt:FastEthernet0/0 (100.0.22.0/24)},{9},stockholm,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.22.0/24,0,sofia,{frankfurt:FastEthernet0/0 (100.0.22.0/24)},{9},sofia,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.22.0/24,0,praha,{frankfurt:FastEthernet0/0 (100.0.22.0/24)},{9},praha,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.22.0/24,0,rotterdam,{frankfurt:FastEthernet0/0 (100.0.22.0/24)},{9},rotterdam,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.22.0/24,0,athens,{frankfurt:FastEthernet0/0 (100.0.22.0/24)},{9},athens,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.22.0/24,0,istanbul,{frankfurt:FastEthernet0/0 (100.0.22.0/24)},{9},istanbul,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.22.0/24,0,vienna,{frankfurt:FastEthernet0/0 (100.0.22.0/24)},{9},vienna,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.22.0/24,0,basel,{frankfurt:FastEthernet0/0 (100.0.22.0/24)},{9},basel,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.22.0/24,0,vaduz,{frankfurt:FastEthernet0/0 (100.0.22.0/24)},{9},vaduz,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.22.0/24,0,madrid,{frankfurt:FastEthernet0/0 (100.0.22.0/24)},{9},madrid,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.22.0/24,0,amsterdam,{frankfurt:FastEthernet0/0 (100.0.22.0/24)},{9},amsterdam,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.22.0/24,0,budapest,{frankfurt:FastEthernet0/0 (100.0.22.0/24)},{9},budapest,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.22.0/24,0,milan,{frankfurt:FastEthernet0/0 (100.0.22.0/24)},{9},milan,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.22.0/24,0,bratislava,{frankfurt:FastEthernet0/0 (100.0.22.0/24)},{9},bratislava,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.22.0/24,0,strasbourg,{frankfurt:FastEthernet0/0 (100.0.22.0/24)},{9},strasbourg,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.22.0/24,0,roma,{frankfurt:FastEthernet0/0 (100.0.22.0/24)},{9},roma,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.22.0/24,0,lisbon,{frankfurt:FastEthernet0/0 (100.0.22.0/24)},{9},lisbon,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.22.0/24,0,marseille,{frankfurt:FastEthernet0/0 (100.0.22.0/24)},{9},marseille,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.22.0/24,0,lyon,{frankfurt:FastEthernet0/0 (100.0.22.0/24)},{9},lyon,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.22.0/24,0,warsaw,{frankfurt:FastEthernet0/0 (100.0.22.0/24)},{9},warsaw,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.22.0/24,0,zurich,{frankfurt:FastEthernet0/0 (100.0.22.0/24)},{9},zurich,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.22.0/24,0,ljubjana,{frankfurt:FastEthernet0/0 (100.0.22.0/24)},{9},ljubjana,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.22.0/24,0,kiev,{frankfurt:FastEthernet0/0 (100.0.22.0/24)},{9},kiev,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.22.0/24,0,geneva,{frankfurt:FastEthernet0/0 (100.0.22.0/24)},{9},geneva,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.22.0/24,0,luxembourg,{frankfurt:FastEthernet0/0 (100.0.22.0/24)},{9},luxembourg,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.22.0/24,0,brussels,{frankfurt:FastEthernet0/0 (100.0.22.0/24)},{9},brussels,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.22.0/24,0,london,{frankfurt:FastEthernet0/0 (100.0.22.0/24)},{9},london,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.22.0/24,0,barcelona,{frankfurt:FastEthernet0/0 (100.0.22.0/24)},{9},barcelona,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.22.0/24,0,paris,{frankfurt:FastEthernet0/0 (100.0.22.0/24)},{9},paris,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.22.0/24,0,bucharest,{frankfurt:FastEthernet0/0 (100.0.22.0/24)},{9},bucharest,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.22.0/24,0,dublin,{frankfurt:FastEthernet0/0 (100.0.22.0/24)},{9},dublin,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.21.0/24,0,zagreb,{marseille:FastEthernet0/0 (100.0.21.0/24)},{9},zagreb,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.21.0/24,0,stockholm,{marseille:FastEthernet0/0 (100.0.21.0/24)},{9},stockholm,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.21.0/24,0,sofia,{marseille:FastEthernet0/0 (100.0.21.0/24)},{9},sofia,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.21.0/24,0,praha,{marseille:FastEthernet0/0 (100.0.21.0/24)},{9},praha,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.21.0/24,0,rotterdam,{marseille:FastEthernet0/0 (100.0.21.0/24)},{9},rotterdam,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.21.0/24,0,athens,{marseille:FastEthernet0/0 (100.0.21.0/24)},{9},athens,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.21.0/24,0,istanbul,{marseille:FastEthernet0/0 (100.0.21.0/24)},{9},istanbul,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.21.0/24,0,vienna,{marseille:FastEthernet0/0 (100.0.21.0/24)},{9},vienna,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.21.0/24,0,basel,{marseille:FastEthernet0/0 (100.0.21.0/24)},{9},basel,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.21.0/24,0,vaduz,{marseille:FastEthernet0/0 (100.0.21.0/24)},{9},vaduz,PolicyStatus.HOLDSNOT
